Split,GroundTruth_CD,Predicted_CD,Error
Training,15.536437034606934,10.075337409973145,5.461099624633789
Validation,15.497714042663574,10.748546600341797,4.749167442321777
Training,15.494065284729004,11.972439765930176,3.521625518798828
Validation,15.486367225646973,10.678122520446777,4.808244705200195
Training,15.4793119430542,10.707123756408691,4.772188186645508
Training,15.46558952331543,9.694168090820312,5.771421432495117
Training,15.46306037902832,10.054423332214355,5.408637046813965
Training,15.45603084564209,10.581032752990723,4.874998092651367
Validation,15.455554008483887,10.881699562072754,4.573854446411133
Training,15.45246410369873,10.929970741271973,4.522493362426758
Training,15.440951347351074,10.82004451751709,4.620906829833984
Training,15.426753044128418,10.639459609985352,4.787293434143066
Training,15.42434310913086,10.664984703063965,4.7593584060668945
Training,15.399178504943848,9.793363571166992,5.6058149337768555
Training,15.382342338562012,10.66591739654541,4.716424942016602
Training,15.37309741973877,11.051213264465332,4.3218841552734375
Training,15.371508598327637,9.910042762756348,5.461465835571289
Training,15.370083808898926,12.477263450622559,2.892820358276367
Training,15.353218078613281,10.29817008972168,5.055047988891602
Training,15.34684944152832,11.97673511505127,3.370114326477051
Training,15.345520973205566,11.117338180541992,4.228182792663574
Training,15.32207202911377,10.7217435836792,4.60032844543457
Training,15.302847862243652,10.250227928161621,5.052619934082031
Training,15.272741317749023,10.159552574157715,5.113188743591309
Validation,15.269744873046875,10.834546089172363,4.435198783874512
Training,15.262364387512207,10.14700984954834,5.115354537963867
Training,15.254868507385254,9.903450965881348,5.351417541503906
Training,15.245858192443848,10.502580642700195,4.743277549743652
Training,15.202313423156738,13.126082420349121,2.076231002807617
Training,15.189139366149902,10.890585899353027,4.298553466796875
Training,15.169147491455078,11.673165321350098,3.4959821701049805
Validation,15.15313720703125,12.321673393249512,2.8314638137817383
Validation,15.150382041931152,10.682703018188477,4.467679023742676
Training,15.143402099609375,12.235177993774414,2.908224105834961
Training,15.135825157165527,11.03962230682373,4.096202850341797
Validation,15.135534286499023,10.710371971130371,4.425162315368652
Training,15.131608009338379,10.101557731628418,5.030050277709961
Validation,15.129386901855469,10.887181282043457,4.242205619812012
Training,15.091115951538086,10.463375091552734,4.627740859985352
Training,15.078628540039062,10.743006706237793,4.3356218338012695
Training,15.07736873626709,10.656508445739746,4.420860290527344
Validation,15.077337265014648,11.836148262023926,3.2411890029907227
Training,15.058019638061523,11.098288536071777,3.959731101989746
Training,15.052421569824219,9.79753589630127,5.254885673522949
Training,15.0497407913208,12.934830665588379,2.114910125732422
Validation,15.028671264648438,10.645447731018066,4.383223533630371
Validation,15.025842666625977,9.815746307373047,5.21009635925293
Validation,14.99878215789795,12.217957496643066,2.780824661254883
Training,14.972339630126953,11.184210777282715,3.7881288528442383
Training,14.946300506591797,11.22580623626709,3.720494270324707
Training,14.946300506591797,11.474173545837402,3.4721269607543945
Training,14.9413480758667,10.706645011901855,4.234703063964844
Validation,14.929071426391602,11.35250473022461,3.576566696166992
Training,14.87978458404541,11.049338340759277,3.830446243286133
