Split,GroundTruth_CD,Predicted_CD,Error
Training,7.154894828796387,8.197593688964844,1.042698860168457
Training,7.103838920593262,9.567360877990723,2.463521957397461
Training,7.097700119018555,10.599421501159668,3.5017213821411133
Training,7.0741119384765625,7.369661808013916,0.2955498695373535
Training,6.99354887008667,8.469491004943848,1.4759421348571777
Training,6.954890251159668,8.003575325012207,1.048685073852539
Training,6.940667629241943,7.881636142730713,0.9409685134887695
Training,6.9130730628967285,10.696551322937012,3.783478260040283
Training,6.870428085327148,8.944975852966309,2.07454776763916
Training,6.850890636444092,8.564740180969238,1.7138495445251465
Training,6.8467559814453125,7.8135271072387695,0.966771125793457
Training,6.840192794799805,7.276036262512207,0.43584346771240234
Training,6.832981586456299,9.71137523651123,2.8783936500549316
Training,6.774909019470215,8.991863250732422,2.216954231262207
Training,6.7401909828186035,9.560569763183594,2.8203787803649902
Training,6.719573020935059,9.83018970489502,3.110616683959961
Training,6.559037685394287,8.376908302307129,1.8178706169128418
Training,6.524848937988281,9.278826713562012,2.7539777755737305
Training,6.514511585235596,8.98662281036377,2.472111225128174
Training,6.387879848480225,9.60386848449707,3.2159886360168457
Validation,6.376768589019775,7.494456768035889,1.1176881790161133
Training,6.36552095413208,7.875395774841309,1.5098748207092285
Training,6.312762260437012,10.074448585510254,3.761686325073242
Training,6.296322345733643,9.189722061157227,2.893399715423584
Training,6.218832969665527,9.623985290527344,3.4051523208618164
Training,6.179464340209961,9.809874534606934,3.6304101943969727
Training,6.155591011047363,8.61652660369873,2.460935592651367
Training,6.122797012329102,8.077446937561035,1.9546499252319336
Training,6.118143558502197,9.496893882751465,3.3787503242492676
Training,6.100338935852051,9.135025978088379,3.034687042236328
Validation,6.077258110046387,9.506722450256348,3.429464340209961
Training,6.064757823944092,8.020608901977539,1.9558510780334473
Validation,5.9159064292907715,8.946117401123047,3.0302109718322754
Training,5.81217098236084,9.42524528503418,3.61307430267334
Training,5.505767822265625,9.79662799835205,4.290860176086426
Training,5.451817512512207,8.771346092224121,3.319528579711914
